,Country,Country Code,Year,Government Expenditure (GDP),Adult Literacy Rate,Primary Completion Rate,Pupil-Teacher Ratio (Primary),Pupil-Teacher Ratio (Secondary),Primary School Enrollment Rate,Secondary School Enrollment Rate,Tertiary School Enrollment Rate
3562,Middle East & North Africa,MEA,2012,4.74210977554321,77.9977416992188,91.4905319213867,19.36407,15.05347,102.784812927246,77.5661697387695,32.9386215209961
3566,Middle East & North Africa,MEA,2016,4.45261013507843,78.4763488769531,85.3740310668945,20.45241,14.91463,98.2381820678711,76.5689163208008,39.6865081787109
3567,Middle East & North Africa,MEA,2017,4.22749495506287,78.9287414550781,85.1340103149414,21.13095,14.99075,98.4310073852539,76.777702331543,40.4833908081055
3568,Middle East & North Africa,MEA,2018,4.16854500770569,79.256721496582,85.9975814819336,21.32469,14.91591,98.5519409179688,77.1062393188477,40.9488487243652
3577,Middle East & North Africa (IDA & IBRD countries),TMN,2002,5.03286671638489,69.3053207397461,82.3113174438477,23.67198,19.78575,97.2515487670898,68.1624069213867,20.2840900421143
3579,Middle East & North Africa (IDA & IBRD countries),TMN,2004,5.02110004425048,73.1349868774414,86.5226211547852,22.9917,19.39951,99.3228073120117,69.9815902709961,21.7046394348145
3581,Middle East & North Africa (IDA & IBRD countries),TMN,2006,4.71720290184021,72.4809188842773,85.6347808837891,23.13481,18.16291,100.299713134766,69.4973068237305,23.7578907012939
3582,Middle East & North Africa (IDA & IBRD countries),TMN,2007,4.73075985908508,73.192253112793,87.1057662963867,23.04397,17.45178,100.775970458984,68.1523513793945,25.4550800323486
3583,Middle East & North Africa (IDA & IBRD countries),TMN,2008,4.35333514213562,74.9850311279297,89.2970962524414,22.83999,16.95901,100.478759765625,68.9965667724609,27.6685600280762
3584,Middle East & North Africa (IDA & IBRD countries),TMN,2009,4.83119010925293,73.5071334838867,87.4130783081055,22.69942,16.46526,100.510177612305,70.5591812133789,28.35080909729
3587,Middle East & North Africa (IDA & IBRD countries),TMN,2012,5.46478986740112,75.1198883056641,89.0544662475586,21.39288,16.06211,101.331062316895,75.6178512573242,32.0169792175293
3590,Middle East & North Africa (IDA & IBRD countries),TMN,2015,4.53210854530334,76.7409286499023,84.6420135498047,22.25553,15.878,98.0831985473633,73.4287719726562,38.1301307678223
3591,Middle East & North Africa (IDA & IBRD countries),TMN,2016,3.68754005432129,75.2468109130859,83.9953308105469,22.63736,16.07018,98.0186614990234,73.6580276489258,37.5035285949707
3592,Middle East & North Africa (IDA & IBRD countries),TMN,2017,3.59650993347168,75.7030410766602,83.4031829833984,23.17948,16.20945,98.1538619995117,73.8181762695312,37.7953491210938
3593,Middle East & North Africa (IDA & IBRD countries),TMN,2018,3.68561005592346,76.0904769897461,84.4500885009766,23.00915,16.17787,98.3493499755859,74.0922317504883,38.1848182678223
3602,Middle East & North Africa (excluding high income),MNA,2002,5.03286671638489,69.5149536132812,82.4837036132812,23.727,19.86752,97.2486267089844,68.3514099121094,20.3580703735352
3604,Middle East & North Africa (excluding high income),MNA,2004,5.02110004425048,73.3178329467773,86.6361312866211,23.03334,19.51239,99.2508697509766,70.2539901733398,21.8450508117676
3606,Middle East & North Africa (excluding high income),MNA,2006,4.71720290184021,72.6801986694336,85.755126953125,23.20169,18.30041,100.187492370605,69.8464889526367,23.936559677124
3607,Middle East & North Africa (excluding high income),MNA,2007,4.73075985908508,73.388427734375,87.1533432006836,23.09878,17.57161,100.650352478027,68.5334777832031,25.6582107543945
3608,Middle East & North Africa (excluding high income),MNA,2008,4.35333514213562,75.1688766479492,89.3224029541016,22.8901,17.07437,100.357818603516,69.3614501953125,27.8669700622559
3609,Middle East & North Africa (excluding high income),MNA,2009,4.83119010925293,73.7108917236328,87.4916687011719,22.7445,16.57548,100.38745880127,70.9033203125,28.5344200134277
3610,Middle East & North Africa (excluding high income),MNA,2010,4.05070173740387,74.2341003417969,88.2446975708008,23.06935,16.40265,100.606506347656,71.7710494995117,30.2041206359863
3612,Middle East & North Africa (excluding high income),MNA,2012,5.10344982147217,75.32568359375,89.0834579467773,21.42142,16.13358,101.236877441406,75.8346710205078,32.2215003967285
3615,Middle East & North Africa (excluding high income),MNA,2015,4.66321992874146,76.9436798095703,84.8247985839844,22.27264,15.95591,98.0547866821289,73.7005386352539,38.2493591308594
3616,Middle East & North Africa (excluding high income),MNA,2016,3.92226004600525,75.469482421875,84.1682968139648,22.64947,16.1407,97.9957504272461,73.9296722412109,37.6211204528809
3617,Middle East & North Africa (excluding high income),MNA,2017,3.73344993591309,75.9251327514648,83.6488800048828,23.19498,16.28611,98.1456298828125,74.1079177856445,37.9091300964355
3624,Middle income,MIC,1999,3.88999497890473,78.7332077026367,82.2903213500977,28.39243,18.72484,101.459892272949,54.0453300476074,12.8627996444702
3625,Middle income,MIC,2000,3.5112099647522,78.9772262573242,83.1398620605469,28.05227,19.11449,102.063148498535,55.1727485656738,13.7075300216675
3626,Middle income,MIC,2001,3.70852994918824,79.3809204101562,85.3677673339844,27.5649,19.72091,103.534729003906,57.1913185119629,14.7704401016235
3627,Middle income,MIC,2002,3.242840051651,79.814826965332,85.7310180664062,27.19843,19.69282,103.118469238281,59.3372611999512,15.931489944458
3628,Middle income,MIC,2003,3.45890498161316,80.4484329223633,85.9148330688477,26.27038,19.53451,104.726440429688,60.2967987060547,17.1734104156494
3629,Middle income,MIC,2004,3.44770002365112,80.879508972168,86.6718063354492,26.47482,19.61231,105.204429626465,61.6716995239258,18.192590713501
3630,Middle income,MIC,2005,3.5298000574112,80.8799362182617,87.6346435546875,26.24716,19.25865,105.17635345459,62.7803382873535,19.0569000244141
3631,Middle income,MIC,2006,3.62687504291535,80.9805679321289,88.0397567749023,26.10501,18.92769,105.372673034668,63.6419296264648,20.1964492797852
3632,Middle income,MIC,2007,3.51721000671387,81.6825180053711,89.5857925415039,25.93727,18.50468,105.916473388672,65.88427734375,21.3664398193359
3633,Middle income,MIC,2008,3.93613994121552,82.1300964355469,91.7730102539062,25.78398,18.06601,105.528747558594,67.700569152832,22.5761203765869
3634,Middle income,MIC,2009,4.05915498733521,82.4162902832031,92.5683135986328,25.37601,17.82789,105.134460449219,69.0201797485352,23.5730495452881
3635,Middle income,MIC,2010,3.69457507133484,83.2752380371094,92.2649002075195,24.97538,17.81794,104.913146972656,71.0621109008789,25.0745391845703
3636,Middle income,MIC,2011,3.82591843605042,83.4160308837891,91.5879821777344,24.63037,17.95522,104.86009979248,72.6955413818359,27.0617599487305
3637,Middle income,MIC,2012,4.05141425132751,83.6721267700195,91.4610977172852,24.70677,18.0635,104.874610900879,73.5356826782227,28.3959007263184
3638,Middle income,MIC,2013,4.12616515159607,84.0450897216797,91.7566070556641,23.81455,18.80913,105.280288696289,75.0714569091797,29.4209499359131
3639,Middle income,MIC,2014,3.91917753219604,84.4907836914062,91.4870834350586,23.45058,18.68452,103.478813171387,76.130241394043,32.5508003234863
3640,Middle income,MIC,2015,3.96933007240295,84.973991394043,91.1257019042969,23.27888,18.43519,103.01439666748,76.2212524414062,33.9813804626465
3641,Middle income,MIC,2016,3.93593001365662,85.3705520629883,91.8467407226562,23.77868,18.01772,104.354621887207,76.4657897949219,34.7353210449219
3642,Middle income,MIC,2017,3.93130993843079,85.553596496582,91.5979080200195,23.64407,17.81021,103.684127807617,76.0447769165039,35.2868194580078
3643,Middle income,MIC,2018,3.732675075531,85.9458236694336,91.6219635009766,23.67467,17.83669,100.025726318359,76.8403091430664,35.8457984924316
3664,Moldova,MDA,2014,6.33806991577148,99.0,109.125480651855,16.80874,9.376,107.428909301758,104.383476257324,52.1503486633301
3693,Mongolia,MNG,2000,5.55037021636963,98.0,86.7894287109375,32.58434,19.91429,97.242431640625,63.0990791320801,29.1881694793701
3782,Mozambique,MOZ,2015,6.01083421707153,56.0,51.8305511474609,54.66026,39.68606,114.509567260742,34.7621917724609,6.81003999710083
3784,Mozambique,MOZ,2017,5.48664999008179,61.0,49.803840637207,52.43683,36.54379,112.008071899414,37.0113792419434,7.24044990539551
3814,Namibia,NAM,2001,6.88886976242065,85.0,96.5315170288086,31.59703,25.24944,112.288917541504,67.6306381225586,7.41925001144409
3858,Nepal,NPL,2001,3.70837998390198,49.0,63.6132698059082,37.01662,33.09243,107.468276977539,37.1155281066895,4.38430976867676
3873,Nepal,NPL,2016,3.47711229324341,65.5010070800781,117.185157775879,22.42122,28.90357,143.414505004883,71.8179016113281,11.9705371856689
3876,Nepal,NPL,2019,3.48568081855774,68.7125015258789,118.210510253906,19.74396,28.2567,136.665664672852,79.3168182373047,13.9224119186401
4007,North America,NAC,2003,6.3286075592041,98.6199188232422,99.7460098266602,15.0115,15.2173,100.462059020996,95.3166198730469,77.6197967529297
4008,North America,NAC,2004,6.2537636756897,98.6315612792969,99.6769332885742,14.44503,15.27175,101.08585357666,95.616813659668,79.1841506958008
4009,North America,NAC,2005,5.4684317111969,98.6423721313477,99.6087036132812,14.35163,15.23872,101.580657958984,95.5295486450195,78.817008972168
4010,North America,NAC,2006,6.16402912139893,98.6569519042969,99.5388793945312,14.05834,14.93628,101.985877990723,95.2545700073242,81.1327362060547
4011,North America,NAC,2007,5.50486421585083,98.6664276123047,99.4712600708008,14.04042,14.88559,102.441116333008,95.444580078125,82.1136474609375
4012,North America,NAC,2008,5.53110313415528,98.6865768432617,99.4045715332031,13.93131,14.71032,102.839546203613,95.6483612060547,83.0395965576172
4021,North America,NAC,2017,5.02646994590759,98.7534790039062,98.7845764160156,14.42705,14.94246,101.551818847656,100.061958312988,86.4678726196289
4022,North America,NAC,2018,4.89199995994568,98.7597885131836,99.9342727661133,14.42524,14.93963,101.055488586426,100.32991027832,86.455078125
4031,North Macedonia,MKD,2002,3.30014991760254,96.0,98.7415771484375,21.18031,16.05532,99.6265335083008,83.9654083251953,26.8072891235352
4103,Oman,OMN,2003,3.89699006080627,81.0,87.9397506713867,19.90897,17.37277,96.4981994628906,83.6306076049805,14.3313598632812
4117,Oman,OMN,2017,5.99594020843506,96.0,106.85188293457,10.12768,9.97437,103.705848693848,101.806747436523,43.5767784118652
4118,Oman,OMN,2018,4.58565998077393,96.0,97.8448104858398,9.67394,10.21867,101.079902648926,104.058486938477,44.9540214538574
4124,Other small states,OSS,1999,5.09095001220703,78.6119079589844,74.9489974975586,29.99965,15.76473,98.3376312255859,50.7607803344727,8.71399021148682
4125,Other small states,OSS,2000,5.33945989608765,78.6846389770508,74.8293075561523,29.7809,15.63834,100.694129943848,52.339599609375,9.29335975646973
4126,Other small states,OSS,2001,4.83824014663696,79.1724395751953,75.8352279663086,29.83365,15.66756,101.763870239258,53.5635986328125,10.118579864502
4127,Other small states,OSS,2002,4.44086980819702,79.8915634155273,76.1991729736328,29.11413,15.7846,102.518272399902,54.7806282043457,10.2598600387573
4128,Other small states,OSS,2003,5.54493498802185,80.4870834350586,76.8470687866211,28.38542,15.7082,103.275909423828,58.1166496276855,11.0751600265503
4129,Other small states,OSS,2004,5.13917994499207,81.0429611206055,75.9488525390625,28.27827,15.59951,103.778457641602,57.5649490356445,11.5976295471191
4130,Other small states,OSS,2005,5.54847002029419,81.6198425292969,75.9125900268555,27.47959,15.76129,104.28050994873,58.5840110778809,11.9454498291016
4131,Other small states,OSS,2006,6.0935161113739,81.1327667236328,77.88623046875,27.20267,15.68583,105.483917236328,59.4807510375977,12.159520149231
4132,Other small states,OSS,2007,3.90265488624572,80.5876007080078,78.4802627563477,26.57839,15.53653,105.069976806641,60.7809715270996,12.9724197387695
4133,Other small states,OSS,2008,6.05107998847961,81.3349304199219,79.7133865356445,25.96882,15.35853,105.521408081055,61.2167282104492,14.2269601821899
4134,Other small states,OSS,2009,6.47135019302368,80.8102722167969,80.2464599609375,25.20532,15.24127,105.339942932129,62.5307884216309,15.9565095901489
4135,Other small states,OSS,2010,5.81807994842529,81.613166809082,80.9971008300781,24.98201,15.02396,107.064270019531,65.4926681518555,16.3739109039307
4136,Other small states,OSS,2011,5.76745510101319,82.1033096313477,80.9016494750977,24.53034,15.02347,105.117881774902,64.0939865112305,17.3047504425049
4137,Other small states,OSS,2012,5.15550112724304,82.5055084228516,81.7614974975586,23.76045,14.82787,105.040107727051,65.3921813964844,18.0979499816895
4138,Other small states,OSS,2013,4.96424531936646,82.9340515136719,82.067253112793,23.67238,14.66267,104.552879333496,66.1987991333008,18.7110691070557
4139,Other small states,OSS,2014,5.61812996864318,83.3527069091797,82.1729507446289,23.97824,14.70222,104.112380981445,67.1494369506836,19.0686798095703
4140,Other small states,OSS,2015,5.14418983459473,84.1400985717773,82.7061080932617,23.55641,14.44537,103.769020080566,67.7812805175781,19.2831001281738
4141,Other small states,OSS,2016,5.15763998031616,84.5842208862305,82.8263092041016,23.2841,13.76732,103.466087341309,68.4323577880859,19.2053203582764
4142,Other small states,OSS,2017,4.96131992340088,84.9820785522461,82.7676467895508,23.05043,13.69945,103.501129150391,69.3405075073242,19.8080196380615
4143,Other small states,OSS,2018,4.87440967559814,85.2936096191406,83.0502471923828,22.81707,13.96217,103.071411132812,70.0306396484375,20.0843105316162
4178,Pakistan,PAK,2005,1.67058002948761,50.0,54.3838195800781,38.33941,23.25057,73.1828079223633,22.8122806549072,4.37540006637573
4185,Pakistan,PAK,2012,1.97879004478455,57.0,55.3550224304199,41.35274,23.33674,70.7852546541412,31.2602005004883,8.49672698974609
4186,Pakistan,PAK,2013,2.23698997497559,56.0,55.947437286377,42.54875,22.31446,70.2436408942136,32.1165109008871,8.89682579040527
4187,Pakistan,PAK,2014,2.2043399810791,57.0,56.9134712219238,46.52317,21.401,74.3189018516843,33.214222759511,8.92643165588379
4191,Pakistan,PAK,2018,2.33216953277588,57.0,62.0856018066406,44.0773,20.39658,82.0333064173511,37.7495130334641,8.39241695404053
4214,Panama,PAN,2000,4.75968980789185,92.0,91.3267822265625,24.73639,16.25611,105.045707702637,64.3859405517578,42.5754699707031
4287,Peru,PER,2004,2.95787000656128,88.0,98.6212921142578,23.30454,16.636,114.127166748047,81.7232894897461,32.0726013183594
4288,Peru,PER,2005,2.83903002738953,88.0,99.0808029174805,23.02813,16.72571,113.77018737793,82.7753372192383,32.374210357666
4289,Peru,PER,2006,2.65281009674072,89.0,100.622528076172,21.88156,16.21431,113.603370666504,85.7075805664062,33.8254699707031
4299,Peru,PER,2016,3.81316995620728,94.0,102.232048034668,18.31765,14.33983,100.117469787598,101.344680786133,73.330192565918
4300,Peru,PER,2017,3.93130993843079,94.0,92.0803604125977,17.93677,14.57939,98.0214920043945,100.209571838379,71.2465515136719
4311,Philippines,PHL,2003,2.93517994880676,93.0,94.8977432250977,34.92513,37.08653,107.838088989258,82.6391525268555,29.875
4405,Pre-demographic dividend,PRE,1999,2.45981001853943,56.8141784667969,54.7659187316895,40.12334,24.22114,77.5307006835938,21.7301502227783,3.61594009399414
4406,Pre-demographic dividend,PRE,2000,2.46250998973847,55.3288917541504,54.8325691223145,40.65323,24.19368,79.7102127075195,22.5767498016357,4.01117992401123
4407,Pre-demographic dividend,PRE,2001,2.47150993347168,56.2317810058594,56.2845916748047,40.04866,24.10106,81.6244812011719,23.8262805938721,4.38281011581421
4408,Pre-demographic dividend,PRE,2002,2.4695200920105,57.0948181152344,57.3420906066895,41.11949,24.03936,85.8773727416992,24.8846702575684,4.75454998016357
4410,Pre-demographic dividend,PRE,2004,2.80395996570588,58.1347198486328,59.1827392578125,40.79102,25.07748,92.1318511962891,28.035530090332,5.42726993560791
4411,Pre-demographic dividend,PRE,2005,2.6566801071167,57.6999816894531,60.9143600463867,40.70217,24.76394,93.3538436889648,28.8515796661377,5.77792978286743
4412,Pre-demographic dividend,PRE,2006,2.56096005439758,56.5396881103516,63.8297500610352,40.65422,23.65815,94.9315567016602,29.8427295684814,5.99287986755371
4414,Pre-demographic dividend,PRE,2008,2.55433988571167,55.7273597717285,63.8082695007324,41.07022,22.14932,95.6414031982422,32.9657897949219,6.4494800567627
4415,Pre-demographic dividend,PRE,2009,3.00463509559632,54.5551414489746,67.1272277832031,40.48349,21.95194,96.1250991821289,35.1186904907227,6.73430013656616
4416,Pre-demographic dividend,PRE,2010,2.84803009033203,55.2664489746094,66.4567108154297,39.70246,22.2158,96.2716827392578,37.2382202148438,7.02504014968872
4417,Pre-demographic dividend,PRE,2011,3.07750010490417,56.961669921875,66.8515777587891,38.56908,20.09817,97.4143218994141,38.2819213867188,7.35188007354736
4418,Pre-demographic dividend,PRE,2012,2.8104145526886,58.2878608703613,67.2300567626953,40.02012,22.22636,98.5057678222656,39.4501113891602,7.76316022872925
4419,Pre-demographic dividend,PRE,2013,3.22970008850098,59.2098007202148,67.1893997192383,36.61039,20.68247,98.7535171508789,42.2226104736328,8.14196968078613
4420,Pre-demographic dividend,PRE,2014,3.161789894104,59.8719100952148,67.4355392456055,35.77044,20.17024,98.0127410888672,40.9358291625977,8.3486499786377
4421,Pre-demographic dividend,PRE,2015,3.17298007011414,60.4760398864746,67.5300598144531,35.34598,19.77498,95.6846694946289,41.5208015441895,8.44079971313477
4422,Pre-demographic dividend,PRE,2016,2.90522003173828,61.0723991394043,67.8647384643555,35.41145,20.42466,95.5547409057617,41.0868301391602,8.50397968292236
4423,Pre-demographic dividend,PRE,2017,3.65234744548798,62.145149230957,68.189079284668,35.40572,20.29485,95.8257064819336,41.5494995117188,8.59080982208252
4424,Pre-demographic dividend,PRE,2018,3.26730489730835,63.7733383178711,68.7490692138672,35.41248,20.52323,96.3905792236328,41.9691886901855,8.69114971160889
4453,Qatar,QAT,2008,4.22755002975464,94.0,95.3380279541016,12.50368,9.69258,98.5704574584961,97.6288604736328,11.3421602249146
4454,Qatar,QAT,2009,3.41315007209778,95.0,98.1576309204102,11.22017,9.6178,103.211761474609,97.2014999389648,10.1654901504517
4456,Qatar,QAT,2011,4.01223993301392,96.0,97.8007888793945,11.27954,10.12723,99.2632522583008,96.4676895141602,12.6008596420288
4458,Qatar,QAT,2013,4.07384014129639,97.0,94.7919235229492,10.0029,9.67144,100.88224029541,97.3663787841797,14.8707304000854
4459,Qatar,QAT,2014,3.60535001754761,98.0,89.2091369628906,11.20958,10.17084,98.5980987548828,99.3877182006836,17.306360244751
4471,Romania,ROU,2002,3.5041298866272,97.0,101.107521057129,17.44205,12.79369,105.530220031738,84.9503479003906,33.7016906738281
4480,Romania,ROU,2011,2.91375994682312,99.0,98.3175582885742,17.36674,12.96035,98.3790512084961,100.735900878906,66.7865829467773
4518,Rwanda,RWA,2000,3.43418002128601,65.0,21.1688098907471,54.02683,23.32554,97.3999099731445,9.51360034942627,1.16361999511719
4530,Rwanda,RWA,2012,4.42103004455566,68.0,74.8167724609375,59.27851,22.91459,153.371826171875,39.662769317627,6.70939016342163
4532,Rwanda,RWA,2014,4.19644021987915,71.0,64.2973022460938,58.24871,21.65028,138.315811157227,41.8218688964844,7.35862016677856
4536,Rwanda,RWA,2018,3.07375001907349,73.0,84.2233428955078,59.50859,28.24773,137.129348754883,41.1796913146973,6.76095008850098
4647,Senegal,SEN,2011,4.90302991867065,52.0,60.9112091064453,33.31196,26.90024,86.8277130126953,42.3821296691895,10.0053596496582
4649,Senegal,SEN,2013,5.68656015396118,44.0,60.4651908874512,32.24855,26.05916,83.9905319213867,48.8453712463379,10.4236698150635
4651,Senegal,SEN,2015,5.45637989044189,43.5927314758301,59.0049781799316,32.09004,20.37208,84.8736877441406,51.2827301025391,10.9290800094604
4671,Serbia,SRB,2011,4.2383599281311,98.0,100.604110717773,15.48102,9.33435,100.805923461914,94.6896667480469,52.1371002197266
4676,Serbia,SRB,2016,3.63470005989075,99.0,100.082527160645,14.5183,8.22827,101.108200073242,96.4994888305664,62.9142799377441
4748,Singapore,SGP,2016,2.87133049964905,97.0,99.7892684936523,15.0593,11.65009,100.773208618164,107.859008789062,83.9409790039062
4749,Singapore,SGP,2017,2.75684809684753,97.0,99.2582397460938,14.69428,11.47558,100.626953125,107.574600219727,84.7929077148438
4788,Slovenia,SVN,2001,5.7568302154541,99.5999984741211,98.2874298095703,12.99654,13.1431,102.646118164062,108.754692077637,60.8455085754395
4810,Small states,SST,1999,5.09095001220703,81.3079376220703,78.8755798339844,27.9269,16.61035,98.1230010986328,57.3332595825195,8.99967956542969
4811,Small states,SST,2000,5.33945989608765,81.4542922973633,78.3938293457031,27.86096,16.41073,99.976921081543,58.526668548584,9.91555023193359
4812,Small states,SST,2001,4.83824014663696,81.8634262084961,78.447021484375,27.85119,16.35693,100.784629821777,59.6030616760254,10.717399597168
4813,Small states,SST,2002,4.44086980819702,82.4238204956055,79.3054885864258,27.36357,16.41298,101.365356445312,60.7371101379395,11.0761499404907
4814,Small states,SST,2003,5.54493498802185,82.8943786621094,79.6461029052734,26.78102,16.5255,101.950859069824,63.0423316955566,11.8346500396729
4815,Small states,SST,2004,5.13917994499207,83.3336410522461,79.3211822509766,26.54158,16.30431,102.661918640137,63.0353889465332,12.4561195373535
4816,Small states,SST,2005,5.54847002029419,83.7872009277344,79.5792007446289,25.91793,16.42819,103.076751708984,63.7265014648438,12.5821104049683
4817,Small states,SST,2006,6.0935161113739,83.459602355957,81.2020568847656,25.55919,16.44314,104.032218933105,64.6362762451172,12.8209295272827
4818,Small states,SST,2007,3.90265488624572,83.1692886352539,81.5382308959961,24.92175,16.33676,103.634620666504,65.8207321166992,13.7362403869629
4819,Small states,SST,2008,6.05107998847961,83.7252426147461,82.2668075561523,24.59782,15.96028,104.599456787109,66.4014511108398,15.0153503417969
4820,Small states,SST,2009,6.47135019302368,83.3575668334961,82.806282043457,23.9517,15.75362,104.543663024902,67.6529922485352,16.4629497528076
4821,Small states,SST,2010,5.81807994842529,83.9132614135742,83.5708236694336,23.71606,15.48802,105.81436920166,70.0884628295898,17.1201000213623
4822,Small states,SST,2011,5.76745510101319,84.273811340332,83.6475296020508,23.48743,15.69331,104.5,69.2160491943359,17.8857402801514
4823,Small states,SST,2012,5.15550112724304,84.5370635986328,85.4443817138672,22.83637,15.45218,104.399467468262,69.907341003418,18.799840927124
4824,Small states,SST,2013,4.96424531936646,84.8219223022461,85.1565933227539,22.6816,15.20144,103.900489807129,70.2112731933594,19.2322902679443
4825,Small states,SST,2014,5.61812996864318,85.1189270019531,84.9646606445312,22.85168,15.20525,103.385101318359,70.8996276855469,19.6235504150391
4826,Small states,SST,2015,5.14418983459473,85.6860427856445,85.1993026733398,22.66048,14.91021,103.093627929688,71.1818008422852,19.8623199462891
4827,Small states,SST,2016,5.15763998031616,86.0087738037109,85.0459213256836,22.40378,14.50623,102.847831726074,71.941650390625,19.8674697875977
4828,Small states,SST,2017,4.96131992340088,86.3005218505859,84.9733581542969,22.2065,14.25567,102.924812316895,72.3937683105469,20.3756694793701
4829,Small states,SST,2018,4.87440967559814,86.5323791503906,84.8971405029297,22.18372,14.52619,102.67106628418,72.7428283691406,20.5870609283447
4878,South Africa,ZAF,2015,5.48285007476807,94.0,96.1466064453125,30.3322,27.78203,111.678253173828,110.168930053711,18.8556098937988
4887,South Asia,SAS,1999,2.75240004062652,56.8763084411621,65.9371871948242,40.04525,32.33524,88.2263488769531,41.5050582885742,7.4317798614502
4888,South Asia,SAS,2000,2.55011510848999,57.6505813598633,68.0201568603516,39.87987,32.47387,89.3313064575195,42.8266906738281,8.18647003173828
4891,South Asia,SAS,2003,3.11435008049011,60.0957794189453,76.736572265625,41.0148,31.09285,99.8949127197266,47.3606414794922,9.40468978881836
4892,South Asia,SAS,2004,2.55604004859924,60.8761711120605,79.0585327148438,40.99374,31.12799,102.031959533691,48.585521697998,9.68348026275635
4893,South Asia,SAS,2005,3.18875002861023,60.6736717224121,81.4556121826172,40.78047,29.3956,103.751258850098,50.4931602478027,9.74098014831543
4894,South Asia,SAS,2006,3.14284992218018,60.8487586975098,83.3157501220703,40.62981,28.3779,105.026168823242,51.8719596862793,10.4603700637817
4895,South Asia,SAS,2007,2.87593495845795,61.6839218139648,85.296012878418,40.32514,27.29504,106.745361328125,53.8584098815918,11.8647699356079
4896,South Asia,SAS,2008,3.03890502452851,62.5962982177734,87.0243072509766,39.30997,26.36226,106.729850769043,56.1788215637207,13.4195804595947
4897,South Asia,SAS,2009,2.7287050485611,63.4580116271973,88.4365768432617,38.23183,25.23992,105.965827941895,55.9873809814453,14.4801797866821
4898,South Asia,SAS,2010,3.377690076828,66.0289611816406,87.907829284668,37.15236,25.37949,106.054252624512,58.9161796569824,16.0955600738525
4899,South Asia,SAS,2011,2.79735493659973,66.6298599243164,87.0889205932617,35.84928,25.9675,105.694030761719,61.3985900878906,19.9849796295166
4900,South Asia,SAS,2012,2.32543528079986,66.6765899658203,88.2968063354492,35.8043,25.91948,105.889862060547,63.1271781921387,21.0199604034424
4901,South Asia,SAS,2013,2.71983814239502,67.7057571411133,89.0842819213867,33.48807,29.92496,106.873802185059,63.4234199523926,20.734769821167
4902,South Asia,SAS,2014,2.84516704082489,68.4551620483398,90.9798812866211,32.788,30.60243,106.111038208008,67.5850677490234,21.9102802276611
4903,South Asia,SAS,2015,2.82094502449036,69.7821502685547,91.9029235839844,32.7214,30.44821,106.968147277832,67.7523727416992,22.9803504943848
4904,South Asia,SAS,2016,3.35320115089417,71.1057815551758,91.9886169433594,35.55419,28.20535,112.202919006348,69.2518463134766,23.0947704315186
4905,South Asia,SAS,2017,3.06104683876038,71.6678314208984,91.8838729858398,33.24849,26.97132,110.76634979248,67.9472579956055,23.5852108001709
4906,South Asia,SAS,2018,2.33216953277588,72.1920623779297,91.0706024169922,33.24669,27.19053,99.8843002319336,69.3466873168945,24.193229675293
4912,South Asia (IDA & IBRD),TSA,1999,2.75240004062652,56.8763084411621,65.9371871948242,40.04525,32.33524,88.2263488769531,41.5050582885742,7.4317798614502
4913,South Asia (IDA & IBRD),TSA,2000,2.55011510848999,57.6505813598633,68.0201568603516,39.87987,32.47387,89.3313064575195,42.8266906738281,8.18647003173828
4916,South Asia (IDA & IBRD),TSA,2003,3.11435008049011,60.0957794189453,76.736572265625,41.0148,31.09285,99.8949127197266,47.3606414794922,9.40468978881836
4917,South Asia (IDA & IBRD),TSA,2004,2.55604004859924,60.8761711120605,79.0585327148438,40.99374,31.12799,102.031959533691,48.585521697998,9.68348026275635
4918,South Asia (IDA & IBRD),TSA,2005,3.18875002861023,60.6736717224121,81.4556121826172,40.78047,29.3956,103.751258850098,50.4931602478027,9.74098014831543
4919,South Asia (IDA & IBRD),TSA,2006,3.14284992218018,60.8487586975098,83.3157501220703,40.62981,28.3779,105.026168823242,51.8719596862793,10.4603700637817
4920,South Asia (IDA & IBRD),TSA,2007,2.87593495845795,61.6839218139648,85.296012878418,40.32514,27.29504,106.745361328125,53.8584098815918,11.8647699356079
4921,South Asia (IDA & IBRD),TSA,2008,3.03890502452851,62.5962982177734,87.0243072509766,39.30997,26.36226,106.729850769043,56.1788215637207,13.4195804595947
4922,South Asia (IDA & IBRD),TSA,2009,2.7287050485611,63.4580116271973,88.4365768432617,38.23183,25.23992,105.965827941895,55.9873809814453,14.4801797866821
4923,South Asia (IDA & IBRD),TSA,2010,3.377690076828,66.0289611816406,87.907829284668,37.15236,25.37949,106.054252624512,58.9161796569824,16.0955600738525
4924,South Asia (IDA & IBRD),TSA,2011,2.79735493659973,66.6298599243164,87.0889205932617,35.84928,25.9675,105.694030761719,61.3985900878906,19.9849796295166
4925,South Asia (IDA & IBRD),TSA,2012,2.32543528079986,66.6765899658203,88.2968063354492,35.8043,25.91948,105.889862060547,63.1271781921387,21.0199604034424
4926,South Asia (IDA & IBRD),TSA,2013,2.71983814239502,67.7057571411133,89.0842819213867,33.48807,29.92496,106.873802185059,63.4234199523926,20.734769821167
4927,South Asia (IDA & IBRD),TSA,2014,2.84516704082489,68.4551620483398,90.9798812866211,32.788,30.60243,106.111038208008,67.5850677490234,21.9102802276611
